epoch,train_loss,train_acc,val_loss,val_acc
0,2.578471,22.899673735725937,2.3839197,29.734848484848484
1,2.2412453,31.484502446982056,2.2072287,33.94886363636363
2,2.0480216,37.240008156606855,2.423349,30.042613636363637
3,1.9224985,40.39559543230016,1.7182398,47.253787878787875
4,1.8158529,43.678629690048936,1.6752776,46.96969696969697
5,1.7328994,46.227569331158236,1.8725319,44.41287878787879
6,1.6606947,48.21574225122349,1.5307376,51.34943181818182
7,1.6116302,49.52589722675367,1.5185404,51.65719696969697
8,1.5697749,50.35175367047308,1.4190365,54.75852272727273
9,1.5236361,52.03915171288744,1.5384394,52.43844696969697
10,1.4872954,53.033238172920065,1.4878162,52.935606060606055
11,1.4605201,53.813213703099514,1.3398583,58.45170454545455
12,1.4221929,54.87357259380098,1.3391902,56.79450757575758
13,1.3905811,55.95432300163132,1.343214,58.61742424242424
14,1.3645129,57.1268352365416,1.288219,58.61742424242424
15,1.3401741,57.26957585644372,1.372334,57.88352272727273
16,1.3324475,57.71309135399674,1.4639903,56.53409090909091
17,1.3054265,58.666394779771615,1.5137345,53.05397727272727
18,1.2959803,58.65619902120718,1.2156368,60.79545454545455
19,1.2651069,59.405587275693314,1.3614348,58.73579545454545
20,1.2437215,60.476141924959215,1.2503443,60.08522727272727
21,1.2316169,60.72593800978793,1.2789172,57.95454545454545
22,1.2160306,61.113376835236544,1.1710879,63.58901515151515
23,1.2049576,61.20004078303426,1.1030053,64.77272727272727
24,1.1821955,62.54078303425775,1.1413739,63.091856060606055
25,1.1690781,62.97920065252855,1.2334024,62.07386363636363
26,1.1674736,62.72430668841762,1.200191,63.37594696969697
27,1.1471152,62.75489396411093,1.4088684,57.07859848484849
28,1.1374055,63.473694942903755,1.1590962,63.80208333333333
29,1.1104634,64.78894779771615,1.2701939,60.03787878787878
30,1.1078138,64.5034665579119,1.2131301,62.00284090909091
31,1.1028839,64.8858075040783,1.2287858,62.54734848484849
32,1.0839787,65.39049755301795,1.0760688,66.16950757575758
33,1.0777835,65.41598694942904,1.0956261,65.05681818181819
34,1.0640045,66.23674551386623,1.0715449,66.97443181818181
35,1.0537617,66.40497553017944,1.1678038,62.9498106060606
36,1.0436461,66.86888254486134,1.0821389,65.79071969696969
37,1.043339,66.7465334420881,1.1901939,62.59469696969697
38,1.031551,66.4763458401305,1.0708376,66.14583333333333
39,1.022916,66.99123164763458,1.1084332,65.9090909090909
40,0.9965195,67.97512234910278,1.0461942,66.35890151515152
41,1.0127395,67.21044045676999,1.3039364,59.990530303030305
42,1.0076934,67.4347471451876,1.0069603,68.13446969696969
43,0.9867765,68.00570962479608,1.0038552,68.84469696969697
44,0.993178,67.97512234910278,1.0132504,68.56060606060606
45,0.9736992,68.73470636215335,1.0744487,65.57765151515152
46,0.9715619,68.75509787928222,0.9579298,70.35984848484848
47,0.9687094,69.13743882544861,1.070699,67.25852272727273
48,0.96399546,68.97430668841761,1.0218353,68.98674242424242
49,0.94939935,69.06097063621533,0.91241753,71.47253787878788
50,0.95228857,69.69310766721044,1.1728003,63.56534090909091
51,0.9296189,69.66252039151713,0.94951737,69.8153409090909
52,0.9308776,69.87663132137031,0.98417854,68.91571969696969
53,0.9284932,70.11113376835236,1.0652786,67.77935606060606
54,0.916541,70.28955954323001,0.97029567,69.83901515151514
55,0.9138118,70.53935562805873,0.94540036,71.25946969696969
56,0.90529513,70.6107259380098,1.0270284,68.93939393939394
