epoch,train_loss,train_acc,val_loss,val_acc
0,3.0015624,13.652120717781402,2.5413008,24.360795454545453
1,2.6248565,21.18678629690049,2.3338792,28.101325757575754
2,2.4512088,26.029771615008155,2.087052,34.73011363636363
3,2.3191724,29.608482871125613,1.913296,41.05113636363637
4,2.1930304,32.95269168026101,1.9308952,38.68371212121212
5,2.103456,34.97145187601958,1.8342669,39.93844696969697
6,2.0226665,37.18902936378466,1.7487116,42.75568181818182
7,1.9459944,39.05995106035889,1.607011,47.75094696969697
8,1.9002913,40.79323001631322,1.670814,45.265151515151516
9,1.8512584,42.53160685154975,1.5769663,51.82291666666667
10,1.8013954,43.85195758564437,1.926773,40.17518939393939
11,1.7595081,45.325244698205545,1.5303271,50.0
12,1.7313491,46.32952691680261,1.4325126,53.69318181818182
13,1.691087,47.318515497553015,1.4879801,52.43844696969697
14,1.6541467,48.383972267536706,1.3969917,54.14299242424242
15,1.6259918,49.169045676998365,1.3946381,55.56344696969697
16,1.6003261,50.071370309951064,1.5387603,50.78125
17,1.5758268,51.11133768352365,1.5174767,51.68087121212122
18,1.557143,51.16741435562806,1.3415695,56.6998106060606
19,1.5283903,52.044249592169656,1.4199132,52.55681818181818
20,1.5186119,52.4928629690049,1.3252332,56.6998106060606
21,1.4887276,53.20146818923328,1.5146163,51.98863636363637
22,1.4749644,54.37907830342577,1.359006,55.871212121212125
23,1.4573411,54.65436378466558,1.3140179,57.07859848484849
24,1.4491231,54.90925774877651,1.3960602,55.658143939393945
25,1.4062957,55.69433115823817,1.3949522,54.876893939393945
26,1.425601,55.459828711256115,1.1995484,60.65340909090909
27,1.3959479,56.1939233278956,1.1550013,62.1685606060606
28,1.3740588,56.75469004893964,1.2020088,59.65909090909091
29,1.359812,57.310358890701465,1.1653564,61.908143939393945
30,1.350554,57.723287112561174,1.5795597,53.05397727272727
31,1.3428892,57.93739804241436,1.2599347,60.08522727272727
32,1.3226511,58.22797716150082,1.229214,61.43465909090909
33,1.3100291,59.19657422512235,1.3452892,57.3626893939394
34,1.296963,59.349510603588904,1.2950219,58.71212121212122
35,1.2797933,59.98674551386623,1.0896488,63.96780303030303
36,1.2728761,60.292618270799345,1.2094121,60.98484848484849
37,1.257388,60.618882544861336,1.2036426,61.69507575757576
38,1.2513692,60.51182707993475,1.0999447,64.72537878787878
39,1.2450227,60.75142740619902,1.1699343,63.115530303030305
40,1.2252704,61.72002446982056,1.1023728,63.896780303030305
41,1.2160732,61.63336052202284,1.0796411,64.72537878787878
42,1.2220972,61.3223898858075,1.0218585,66.78503787878788
43,1.1972382,62.6376427406199,1.1191285,64.53598484848486
44,1.1959754,62.367455138662315,1.1035553,63.92045454545455
45,1.1886067,62.673327895595435,1.0541415,66.14583333333333
46,1.1763302,63.08115823817292,1.3863,57.83617424242424
47,1.1806028,62.89763458401305,1.0421383,67.54261363636364
48,1.1614503,63.473694942903755,1.0605828,66.87973484848486
49,1.151871,63.7897634584013,1.1270994,63.56534090909091
50,1.137219,63.5144779771615,1.0545897,66.52462121212122
51,1.1423678,63.91721044045677,1.0469769,66.64299242424242
52,1.130835,64.6105220228385,1.0337186,66.59564393939394
53,1.124908,64.48817292006525,1.0605061,66.33522727272727
54,1.106268,65.28344208809135,1.0844204,66.07481060606061
55,1.1074506,65.14579934747145,1.1119316,65.10416666666667
56,1.093915,65.07442903752039,1.0300881,67.58996212121212
57,1.0863547,65.73205546492659,1.0233628,67.58996212121212
58,1.0889611,65.625,1.0482606,66.59564393939394
59,1.0724593,65.79323001631322,0.95866483,69.41287878787878
60,1.068054,66.30301794453507,1.0571167,66.1221590909091
61,1.0716501,66.23674551386623,1.0319557,68.06344696969697
62,1.0606071,66.45085644371942,1.0991894,66.45359848484848
63,1.034342,67.29200652528549,1.1135398,64.98579545454545
64,1.0497056,66.80261011419249,1.0533266,67.54261363636364
65,1.0427271,66.9402528548124,1.1467265,63.94412878787878
66,1.0391648,66.78731647634584,1.0680765,65.625
67,1.0204955,67.75081566068515,0.9481179,70.40719696969697
68,1.0218176,67.82218597063621,1.0513583,67.35321969696969
69,1.0133557,67.75591353996738,1.010053,68.30018939393939
70,1.0229304,67.45004078303425,1.066565,65.74337121212122
71,1.0088784,67.78140293637847,1.0054492,67.40056818181819
72,1.0058569,68.3370717781403,0.98026085,68.93939393939394
73,0.99180794,68.40844208809135,0.9925697,68.08712121212122
74,0.9930372,68.71431484502448,0.9787902,68.84469696969697
75,0.98464173,68.58176998368678,1.0695472,67.04545454545455
76,0.98087686,68.42883360522023,0.9557799,69.22348484848486
77,0.9752788,68.80607667210441,0.935867,69.50757575757576
78,0.9587374,69.18331973898859,0.92298365,71.11742424242424
79,0.9779966,69.14763458401305,0.97494686,69.62594696969697
80,0.9584272,69.81545676998368,1.0591418,66.61931818181819
81,0.96033734,69.69310766721044,1.0189811,68.34753787878788
82,0.9508031,69.519779771615,0.96365124,69.91003787878788
83,0.94377625,69.96329526916803,0.898816,70.90435606060606
84,0.934988,70.07544861337684,0.9781284,68.01609848484848
85,0.92798936,70.28955954323001,0.94749695,69.91003787878788
86,0.92880064,70.2283849918434,1.137516,63.54166666666667
87,0.9281941,70.07035073409462,0.9132428,70.8096590909091
88,0.9290601,70.59543230016313,1.0074062,67.66098484848486
89,0.91983426,70.79934747145188,0.99581593,68.41856060606061
90,0.9063919,71.26835236541599,0.9125447,71.04640151515152
91,0.917752,70.94718597063621,0.871454,73.27178030303031
92,0.91479594,70.93699021207178,0.9697723,69.83901515151514
93,0.9048937,70.77385807504078,0.8922727,71.56723484848486
94,0.9031873,71.35501631321371,0.92100215,70.83333333333333
