epoch,train_loss,train_acc,val_loss,val_acc
0,2.8431582,17.643760195758563,2.4360127,26.704545454545453
1,2.4973345,25.601549755301793,2.1547222,34.848484848484844
2,2.3058293,30.872756933115824,1.926494,38.96780303030303
3,2.1632457,34.07932300163132,1.9171393,40.24621212121212
4,2.0727327,36.872960848287114,1.9848788,39.48863636363637
5,1.9953239,38.48898858075041,1.7415663,44.46022727272727
6,1.9122542,41.1194942903752,1.9975771,39.18087121212121
7,1.8493694,42.898654159869494,1.6165538,48.839962121212125
8,1.7949494,44.14763458401305,1.5039264,51.941287878787875
9,1.7719067,45.197797716150085,1.6975946,46.80397727272727
10,1.7188414,46.701672104404565,1.5162535,52.178030303030305
11,1.6927338,47.216557911908644,1.7280325,46.63825757575758
12,1.6652019,47.996533442088094,1.6773779,47.3248106060606
13,1.6131767,49.93372756933116,1.8624828,44.12878787878788
14,1.5963763,50.24469820554649,1.4192053,55.61079545454545
15,1.5733694,51.19290375203915,1.3719876,56.48674242424242
16,1.5408659,52.32463295269168,1.3566992,56.60511363636363
17,1.513149,52.82932300163132,1.4631847,54.61647727272727
18,1.5101739,53.05872756933116,1.3341116,56.74715909090909
19,1.4834707,53.57871125611746,1.39643,56.03693181818182
20,1.4641479,54.21594616639478,1.4233723,54.82954545454545
21,1.4501674,54.64416802610114,1.2771086,58.90151515151515
22,1.436717,55.108075040783035,1.374352,57.26799242424242
23,1.4167798,55.663743882544864,1.3940948,56.17897727272727
24,1.4016845,56.0307911908646,1.6145079,50.73390151515151
25,1.395718,56.04608482871126,1.2134835,61.05587121212122
26,1.3811976,57.01468189233279,1.2724781,59.753787878787875
27,1.3557761,57.52446982055465,1.405115,56.46306818181818
28,1.3413907,58.05464926590538,1.1885866,61.76609848484849
29,1.3352244,58.16680261011419,1.2682043,61.67140151515151
30,1.3143034,58.7428629690049,1.2069122,61.76609848484849
31,1.3050156,59.19147634584013,1.2488531,60.91382575757576
32,1.2942009,59.35460848287113,1.2324677,62.28693181818182
33,1.2799907,59.2934339314845,1.2298504,61.19791666666667
34,1.2792151,59.691068515497555,1.2566049,61.15056818181818
35,1.2719977,60.26203099510604,1.1818969,63.39962121212122
36,1.2596766,60.24163947797716,1.1898308,63.683712121212125
37,1.2595919,60.66986133768352,1.1646581,63.30492424242424
38,1.2481265,60.72593800978793,1.2616132,60.84280303030303
39,1.2345862,61.14906199021207,1.135015,64.89109848484848
40,1.2294166,61.15925774877651,1.158827,64.01515151515152
41,1.2200843,61.98511419249592,1.2097409,62.78409090909091
42,1.2090687,61.648654159869494,1.1339216,64.03882575757576
43,1.2016762,62.4439233278956,1.1396335,64.10984848484848
44,1.1917871,62.98939641109298,1.1854434,63.04450757575758
45,1.1833653,62.79567699836868,1.0324773,67.92140151515152
46,1.1732529,63.08115823817292,1.0642148,66.33522727272727
47,1.1810513,63.00469004893964,1.1223521,67.06912878787878
48,1.168762,63.42271615008156,1.1309267,65.93276515151514
49,1.1534334,63.58584828711256,1.1328875,64.37026515151514
50,1.1582547,63.748980424143554,1.1865019,62.97348484848485
51,1.1455107,63.91211256117455,1.1312885,63.32859848484849
52,1.1389396,64.08544045676999,1.1384922,65.79071969696969
53,1.1338362,64.28935562805873,1.161224,65.81439393939394
54,1.1353713,64.56464110929853,1.0893154,67.16382575757576
55,1.1161736,65.08972267536704,1.1301876,65.3409090909091
56,1.1145954,65.03874388254486,1.1248972,66.16950757575758
57,1.1147593,64.5850326264274,1.288169,60.86647727272727
58,1.1031934,65.39559543230017,1.063175,66.87973484848486
59,1.0928705,65.1610929853181,1.0801386,66.05113636363636
60,1.1020803,65.3497145187602,1.4123094,57.95454545454545
61,1.0880736,65.58421696574226,1.1206336,66.45359848484848
62,1.0760919,66.2826264274062,1.0783604,67.99242424242424
63,1.0734988,65.87479608482872,1.0544546,68.15814393939394
64,1.0764188,65.9002854812398,1.1598196,65.83806818181819
65,1.0770388,65.75754486133768,1.1440245,65.64867424242424
66,1.0597768,66.74143556280588,1.0531067,67.99242424242424
67,1.0617183,66.62928221859707,0.9926833,69.83901515151514
68,1.0522108,66.60889070146818,1.2180326,63.94412878787878
69,1.0466785,66.70575040783034,1.1395665,64.41761363636364
70,1.042164,66.88417618270799,0.96169746,69.76799242424242
71,1.0439874,67.00142740619903,1.0178496,68.56060606060606
72,1.0438398,66.9708401305057,1.0009007,69.76799242424242
73,1.033519,67.16455954323001,1.0796747,68.41856060606061
74,1.0287374,67.50611745513866,1.025797,68.77367424242424
75,1.0201294,67.92414355628058,1.0451661,66.92708333333333
76,1.0146645,67.64885807504078,0.9833429,70.12310606060606
77,1.0181243,67.5469004893964,1.0302384,68.44223484848486
78,1.0137128,67.80689233278956,1.0060806,69.38920454545455
79,1.0145824,67.66924959216966,1.0044613,69.48390151515152
80,1.0090702,68.16374388254486,1.0218008,69.22348484848486
81,1.0023752,68.15354812398043,0.9762853,69.43655303030303
82,1.0016261,68.32177814029363,1.0437137,69.76799242424242
83,0.9960619,68.87234910277324,1.0291321,68.37121212121212
84,0.9891458,68.49000815660685,1.0071732,68.89204545454545
85,0.97947484,69.23429853181077,1.0048119,69.41287878787878
86,0.9771865,69.06606851549755,1.0420991,68.44223484848486
87,0.98420423,69.13743882544861,1.4709593,63.06818181818182
88,0.9829192,69.13743882544861,0.9693252,71.80397727272727
89,0.9830145,68.72960848287113,1.0027306,70.19412878787878
90,0.9584815,69.51468189233279,0.9619848,70.83333333333333
91,0.9711644,68.90803425774878,1.059825,68.77367424242424
92,0.9615884,69.72369494290375,0.9694748,70.19412878787878
93,0.95843756,69.27508156606852,0.9434062,71.56723484848486
94,0.9457043,69.94290375203916,0.95885044,71.75662878787878
95,0.94756436,70.08564437194127,0.9717743,70.90435606060606
96,0.94797754,69.89702283849918,0.99722147,70.19412878787878
97,0.94654536,69.68800978792822,0.9699771,72.04071969696969
98,0.9384465,70.04995921696575,1.0221233,69.12878787878788
99,0.9425011,70.17230831973899,0.990993,69.64962121212122
100,0.94256234,70.1468189233279,0.9267287,71.82765151515152
101,0.9386538,70.24367862969005,0.9220146,71.96969696969697
102,0.92961085,70.82483686786297,0.94848317,72.18276515151514
103,0.93675584,70.48327895595432,0.9230455,71.54356060606061
104,0.924731,70.54445350734095,0.96259457,72.51420454545455
105,0.9251033,70.81464110929853,0.87397116,74.02935606060606
106,0.9225226,70.69229200652529,0.9905687,69.79166666666667
107,0.92067564,70.68719412724306,1.0206372,68.93939393939394
108,0.9128589,70.57504078303425,0.9527074,71.61458333333333
109,0.9094105,71.04914355628058,0.9461536,72.25378787878788
110,0.9071808,71.30913539967374,0.98295164,70.47821969696969
111,0.91676545,70.99306688417619,0.9620851,72.18276515151514
112,0.90244424,71.47226753670473,0.9177407,72.67992424242424
113,0.90557593,71.17659053833606,0.8880584,73.55587121212122
114,0.9050493,71.34482055464926,0.94351304,71.85132575757576
115,0.8923309,71.68637846655791,0.9608431,71.44886363636364
116,0.89066213,72.04832789559543,1.0008293,69.95738636363636
117,0.89091164,71.6812805872757,1.0007842,70.52556818181819
118,0.89418006,71.69147634584013,1.0244817,69.64962121212122
119,0.8912086,71.48756117455139,0.90499866,72.25378787878788
120,0.88391215,71.77304241435563,1.0116564,70.05208333333333
121,0.87777525,72.1502854812398,0.9912698,69.95738636363636
122,0.87671286,71.92597879282219,0.96384287,71.11742424242424
123,0.88422555,72.04323001631322,0.8934678,73.24810606060606
124,0.874625,72.19106851549755,0.951925,72.39583333333333
125,0.87427497,72.55811582381729,0.8654168,72.82196969696969
126,0.872328,72.37969004893964,0.9389129,70.83333333333333
127,0.86816347,72.4510603588907,0.95612115,71.21212121212122
128,0.867506,72.46125611745514,0.9219579,71.11742424242424
129,0.8741936,72.39498368678629,0.89841956,72.84564393939394
130,0.8571395,72.59889885807505,0.89502174,71.49621212121212
131,0.8626774,72.35420065252855,0.8915941,74.24242424242424
132,0.86050826,72.71615008156607,0.994867,69.91003787878788
133,0.8608539,72.3134176182708,0.94039917,71.28314393939394
134,0.86732334,72.4204730831974,0.97123164,71.18844696969697
135,0.85424,72.94045676998368,0.9133134,71.78030303030303
136,0.8515426,72.8334013050571,0.9468309,70.97537878787878
137,0.8523007,73.0271207177814,0.88885105,72.1590909090909
138,0.85074335,73.18515497553018,0.94397634,72.49053030303031
139,0.83305496,73.52671288743882,0.930685,72.89299242424242
