epoch,train_loss,train_acc,val_loss,val_acc
0,3.1190073,13.98858075040783,2.7464135,21.59090909090909
1,2.8294039,18.041394779771615,4.0657315,13.375946969696969
2,2.7711222,19.33625611745514,2.4622977,26.3967803030303
3,2.6657383,21.920880913539968,2.3707945,26.27840909090909
4,2.5494971,24.286296900489397,2.4832165,26.5625
5,2.4920418,25.51488580750408,3.4793394,17.708333333333332
6,2.4205205,27.6865823817292,2.1016831,33.99621212121212
7,2.416382,27.5489396411093,2.2386124,31.13162878787879
8,2.3640745,29.06810766721044,2.3186133,35.27462121212121
9,2.2974002,30.77589722675367,2.3219697,33.16761363636363
10,2.2773046,31.39783849918434,1.9330351,41.240530303030305
11,2.256745,32.29506525285481,2.0362089,36.103219696969695
12,2.218706,33.46247960848287,1.9437828,39.86742424242424
13,2.232483,33.37071778140294,1.7621688,43.60795454545455
14,2.1759632,34.48205546492659,2.0084705,40.55397727272727
15,2.1682317,34.52283849918434,1.9480362,39.13352272727273
16,2.1624067,34.78283034257749,1.8671103,43.18181818181818
17,2.1298559,35.66986133768352,1.8623073,40.43560606060606
18,2.1290858,35.6902528548124,1.7296004,45.52556818181818
19,2.0885215,36.43454323001631,2.0130188,39.82007575757576
20,2.0788243,36.82707993474715,1.6693584,48.69791666666667
21,2.0703924,37.50509787928222,1.7869962,43.51325757575757
22,2.067075,37.37255301794453,1.7828307,42.1875
23,2.031422,37.816068515497555,1.8222412,41.879734848484844
24,2.0459461,37.54078303425775,1.6890913,48.65056818181818
25,2.0071762,39.27915986949429,1.7131999,48.22443181818182
26,1.99844,39.47797716150082,1.6316324,49.26609848484849
27,2.0024292,39.13641924959217,1.9077686,43.53693181818182
28,1.9873989,39.834828711256115,2.0303028,38.446969696969695
29,1.9510453,40.839110929853184,2.2184002,37.59469696969697
30,1.9797815,40.038743882544864,2.0225897,40.48295454545455
31,1.9655545,40.58931484502447,1.740287,48.15340909090909
32,1.9449329,41.216353996737354,1.8658793,42.37689393939394
33,1.966995,40.46186786296901,1.7340162,47.70359848484849
34,1.9477257,40.72695758564437,3.0449207,50.3314393939394
35,1.9450986,40.80852365415987,1.6640033,49.6685606060606
36,1.9343985,41.18066884176183,9.614107,39.41761363636363
37,1.8971925,42.55199836867863,1.5659664,52.34375
38,1.8988085,42.302202283849915,1.961065,42.42424242424243
39,1.906399,42.098287112561174,1.5913054,52.58049242424242
40,1.8932827,42.444942903752036,1.618097,50.87594696969697
41,1.8770744,42.78650081566069,1.7506732,48.271780303030305
42,1.8834287,42.98531810766721,1.7264533,46.80397727272727
43,1.8856397,42.42964926590538,1.7050761,48.91098484848485
44,1.8638577,43.07198205546493,1.5740901,51.8939393939394
45,1.8519174,43.18923327895595,1.71644,48.603219696969695
46,1.8665153,43.38805057096248,1.6224849,50.23674242424242
47,1.825922,44.830750407830344,1.8572325,43.39488636363637
48,1.8453646,43.699021207177815,1.7802277,47.15909090909091
49,1.8323888,44.04057911908646,1.4957495,51.27840909090909
50,1.8299569,43.902936378466556,1.632421,51.34943181818182
51,1.8236136,43.984502446982056,1.7024877,50.52083333333333
52,1.810742,44.08136215334421,2.0839348,46.56723484848485
53,1.8041314,44.74408646003263,2.2337074,39.77272727272727
54,1.7975543,45.30995106035889,1.9719412,46.73295454545455
55,1.7990624,44.993882544861336,1.5562897,51.08901515151515
56,1.7820299,44.9276101141925,1.619226,49.69223484848485
57,1.7878591,45.09074225122349,1.6869932,46.92234848484849
58,1.7918926,44.98878466557912,1.5363997,52.65151515151515
59,1.762177,45.5852365415987,1.7169727,45.64393939393939
60,1.770462,45.590334420880914,1.5254173,54.04829545454545
61,1.7595336,45.88091353996737,1.702286,47.79829545454545
62,1.7521328,46.615008156606855,1.7362528,51.68087121212122
63,1.7537199,46.25815660685155,1.54352,50.85227272727273
64,1.7444365,46.37030995106036,2.3087468,53.24337121212122
65,1.7528557,46.2428629690049,1.6092488,48.603219696969695
66,1.7020286,47.57340946166395,1.9447905,48.12973484848485
67,1.7272521,47.134991843393145,1.5133756,54.78219696969697
68,1.7107337,47.5887030995106,1.7039626,50.0
69,1.7084185,47.06362153344209,1.8646762,43.84469696969697
70,1.718592,47.033034257748774,1.4939638,54.04829545454545
71,1.7000034,47.996533442088094,1.5848976,51.941287878787875
72,1.7015785,47.914967373572594,1.5805925,50.04734848484849
73,1.6875259,47.731443719412724,1.6182003,51.53882575757576
74,1.6985309,47.59889885807504,1.4548438,54.02462121212122
75,1.6886508,48.15456769983687,1.8316313,54.02462121212122
76,1.6757919,48.057707993474715,1.7287341,47.2064393939394
77,1.6662103,48.6286704730832,2.0546932,39.678030303030305
78,1.6803952,48.1902528548124,1.4837176,52.34375
79,1.6391485,49.826672104404565,1.6552076,46.80397727272727
80,1.6504347,49.03140293637847,1.6506395,51.06534090909091
81,1.633413,49.33727569331158,1.6179439,50.970643939393945
82,1.6383587,49.2862969004894,1.5282618,52.91193181818182
83,1.6386167,49.70432300163132,1.6861618,48.626893939393945
84,1.6052943,50.91252039151713,1.4537296,54.92424242424242
85,1.6132178,50.458809135399676,1.4687771,54.59280303030303
86,1.6066108,50.193719412724306,1.5125548,53.503787878787875
87,1.6203189,50.18352365415987,1.8219855,47.86931818181818
88,1.6054488,50.29057911908646,1.7461472,49.69223484848485
89,1.6001296,50.57096247960848,1.6876849,51.2310606060606
90,1.582818,51.060358890701465,1.372706,57.12594696969697
91,1.591603,50.851345840130506,1.4090363,56.6998106060606
92,1.5717969,51.38152528548124,1.4433073,58.001893939393945
93,1.5544021,52.1105220228385,1.417511,56.13162878787878
94,1.551699,52.023858075040785,1.366114,56.084280303030305
95,1.5535179,51.656810766721044,1.4219065,57.196969696969695
96,1.5392967,52.18189233278956,1.36826,56.5814393939394
97,1.5539306,52.268556280587276,1.3634158,57.74147727272727
98,1.5324005,52.76305057096248,1.9417578,46.82765151515151
99,1.5286524,52.83951876019576,1.4722322,54.94791666666667
100,1.5243603,52.824225122349105,1.398316,58.38068181818182
101,1.5148664,52.69168026101142,1.650802,49.92897727272727
102,1.519516,53.114804241435564,1.3543156,59.13825757575758
103,1.4953115,53.67557096247961,1.4299755,55.16098484848485
104,1.4971874,53.62969004893964,1.4168217,56.060606060606055
105,1.5054924,53.66537520391517,1.4397372,53.92992424242424
106,1.478215,54.11398858075041,2.082999,44.53125
107,1.4879029,53.813213703099514,1.2688416,58.66477272727273
108,1.478486,54.37907830342577,1.3810625,56.841856060606055
109,1.4540578,54.90925774877651,1.5179045,54.66382575757576
110,1.4509547,54.64926590538336,1.321218,60.70075757575758
111,1.4543792,55.24061990212072,1.3211771,59.49337121212122
112,1.4392973,55.169249592169656,1.3331196,59.42234848484849
113,1.4433556,55.18454323001631,1.3630985,58.04924242424242
114,1.4343747,55.74021207177814,1.4516115,58.2623106060606
115,1.4321911,55.475122349102776,1.2818396,58.9251893939394
116,1.409776,55.91353996737357,1.5102,56.91287878787878
117,1.427264,55.68923327895595,1.4046624,58.2623106060606
118,1.403512,56.224510603588904,1.1401571,63.21022727272727
119,1.393749,56.68331973898858,1.4905657,54.26136363636363
120,1.3866699,56.713907014681894,1.1949545,61.62405303030303
121,1.3852059,56.33666394779772,1.2490128,60.4876893939394
122,1.3777306,57.19820554649266,1.3984874,56.91287878787878
