epoch,train_loss,train_acc,val_loss,val_acc
0,2.74726,19.382137030995107,2.1904829,33.641098484848484
1,2.390123,28.150489396411093,2.017054,38.56534090909091
2,2.1722262,34.798123980424144,2.3213727,30.255681818181817
3,2.008976,39.27406199021207,2.232543,32.339015151515156
4,1.8858105,42.02691680261012,1.7206671,46.11742424242424
5,1.7933941,45.197797716150085,2.1650114,34.540719696969695
6,1.715527,47.114600326264274,1.4130707,56.51041666666667
7,1.6430198,49.08747960848287,1.3635559,56.88920454545455
8,1.5988036,50.71880097879282,1.4619486,55.23200757575758
9,1.5566202,51.34584013050571,1.6947477,49.24242424242424
10,1.5143389,53.28813213703099,1.322466,57.38636363636363
11,1.4874812,54.23633768352365,1.3888903,56.48674242424242
12,1.4424064,55.20493474714519,1.6684996,49.97632575757576
13,1.4134569,56.31627243066884,1.1910326,62.097537878787875
14,1.3921857,56.97899673735726,1.8143547,45.90435606060606
15,1.3646412,57.50407830342577,1.2590954,60.03787878787878
16,1.3452982,58.13621533442088,1.5380412,52.48579545454545
17,1.3199142,58.73776508972268,1.2933176,58.214962121212125
18,1.297336,59.614600326264274,1.1317823,63.6126893939394
19,1.2831852,60.27732463295269,1.4515822,53.5748106060606
20,1.2582582,60.77691680261012,1.1678686,62.59469696969697
21,1.2423979,61.256117455138664,1.1517332,62.73674242424242
22,1.2289363,61.750611745513865,1.0787646,66.16950757575758
23,1.1983374,62.43372756933116,1.1143695,64.74905303030303
24,1.200224,62.41333605220228,1.1494381,64.0625
25,1.1807808,63.1576264274062,1.101913,64.89109848484848
26,1.1616668,63.2391924959217,1.0726906,66.85606060606061
27,1.128888,64.7481647634584,1.1618836,62.8314393939394
28,1.1266487,64.7736541598695,1.1058769,64.65435606060606
29,1.1192251,64.98266721044045,1.174552,63.54166666666667
30,1.1135639,65.22226753670473,1.1391566,63.470643939393945
31,1.0998994,65.2681484502447,1.2080021,61.83712121212122
32,1.0818244,65.788132137031,1.2919871,59.49337121212122
33,1.0707114,66.42536704730831,0.987012,69.50757575757576
34,1.060753,66.60889070146818,0.9331453,69.72064393939394
35,1.0536728,67.2155383360522,1.1225649,64.10984848484848
36,1.0354099,67.17475530179445,1.015329,67.51893939393939
37,1.025264,67.5163132137031,0.9356468,69.43655303030303
38,1.017359,67.75591353996738,0.98436123,69.29450757575758
39,1.0065249,68.26570146818923,1.0303322,67.16382575757576
40,1.0042906,68.4186378466558,1.2371371,60.81912878787878
41,0.99141705,68.81117455138663,1.0156528,67.16382575757576
42,0.9878283,68.81627243066885,1.0479057,67.23484848484848
43,0.97248393,69.29037520391518,1.0512388,66.80871212121212
44,0.9635948,69.50448613376835,0.8794479,72.41950757575758
45,0.9540827,69.71349918433931,0.99420804,69.19981060606061
46,0.94221455,69.846044045677,1.0373111,68.79734848484848
47,0.94823056,69.86643556280588,0.9410384,70.07575757575758
48,0.94055665,70.0958401305057,0.9713899,69.72064393939394
49,0.9275452,70.10093800978792,0.89420694,72.56155303030303
50,0.91851777,70.44249592169658,0.95201945,70.52556818181819
51,0.91474015,70.95738172920065,0.94412416,69.50757575757576
52,0.91960657,70.45269168026101,0.94642675,70.88068181818181
53,0.8977017,71.52834420880913,0.9915445,68.37121212121212
54,0.9050195,71.04404567699837,0.9406234,69.91003787878788
55,0.8783885,72.15538336052202,1.028353,67.56628787878788
56,0.8826113,71.82402120717781,0.93578905,69.57859848484848
57,0.8808139,71.85460848287113,0.87293327,72.20643939393939
58,0.8750477,72.34400489396411,0.91722333,70.54924242424242
59,0.8662984,72.37459216965742,0.9078962,71.33049242424242
60,0.84244776,73.23103588907014,0.9581066,70.97537878787878
61,0.8434087,72.98633768352366,0.988459,68.86837121212122
62,0.8515938,72.79771615008157,0.9663629,70.40719696969697
63,0.83931166,73.23103588907014,0.9124095,70.92803030303031
64,0.84354836,73.12398042414355,0.9751195,69.83901515151514
65,0.83871555,73.11888254486134,0.8850086,71.92234848484848
66,0.8164968,73.99061990212071,0.8919208,72.72727272727273
67,0.82105327,73.4910277324633,0.8681261,73.83996212121212
68,0.80950004,73.82238988580751,1.0418974,69.0340909090909
69,0.80129087,74.28629690048939,0.91518325,70.97537878787878
70,0.80752486,73.77141109298532,0.91659564,70.21780303030303
71,0.8061776,74.04669657422512,0.93670994,70.83333333333333
72,0.7978572,74.55648450244698,0.86421996,73.05871212121212
73,0.790111,74.61256117455139,0.9734211,69.08143939393939
74,0.78869945,74.73491027732463,0.8345515,74.38446969696969
75,0.785978,75.05097879282219,0.89149845,73.46117424242424
76,0.7826261,74.98980424143556,0.88445693,72.63257575757576
77,0.7737157,75.13254486133768,0.8853088,73.36647727272727
78,0.77558786,75.27018760195759,0.8311976,74.47916666666667
79,0.763159,75.55566884176183,0.874447,73.53219696969697
80,0.7478782,76.0705546492659,1.0460341,68.06344696969697
