epoch,train_loss,train_acc,val_loss,val_acc
0,3.3390336,4.178571428571429,3.3356218,3.5714285714285716
1,3.3103423,4.918367346938775,3.3342502,3.5714285714285716
2,3.298253,5.454081632653061,3.3345196,3.5714285714285716
3,3.296979,5.571428571428571,3.3349261,3.5714285714285716
4,3.2958062,5.4438775510204085,3.3333983,3.642857142857143
5,3.2903483,5.785714285714286,3.3347635,3.5714285714285716
6,3.2972414,5.413265306122449,3.3331761,3.5714285714285716
7,3.2941499,5.658163265306122,3.3329508,3.5714285714285716
8,3.2894228,5.719387755102041,3.3303907,3.642857142857143
9,3.2806737,5.954081632653061,3.3322024,3.5714285714285716
10,3.2828324,5.964285714285714,3.3335392,3.5714285714285716
11,3.292622,5.6938775510204085,3.334016,3.5714285714285716
12,3.3035347,5.204081632653061,3.3330956,3.5714285714285716
13,3.2990546,5.428571428571429,3.3333085,3.5
14,3.2845447,5.816326530612245,3.3343606,3.5714285714285716
15,3.2778194,6.341836734693878,3.332782,3.5714285714285716
16,3.2856066,5.729591836734694,3.3339868,3.5714285714285716
17,3.2847474,5.994897959183674,3.3337388,3.5714285714285716
18,3.2918756,5.704081632653061,3.333457,3.5714285714285716
19,3.2709422,6.346938775510204,3.3326364,4.571428571428571
20,3.2706304,6.571428571428571,3.331058,3.642857142857143
21,3.2604353,6.255102040816326,3.3287992,3.5714285714285716
22,3.2563312,6.841836734693878,3.3312325,6.857142857142857
23,3.2637262,6.678571428571429,3.3294053,3.5
24,3.2572086,6.724489795918367,3.331749,3.5714285714285716
25,3.2527957,6.61734693877551,3.3336244,3.5714285714285716
26,3.2523077,6.591836734693878,3.332787,4.928571428571429
27,3.273772,5.913265306122449,3.3286238,4.0
28,3.245656,7.045918367346939,3.330142,5.571428571428571
29,3.2514691,6.88265306122449,3.3322883,5.0
30,3.243414,7.081632653061225,3.330636,4.857142857142857
31,3.2449064,7.326530612244898,3.3342233,3.642857142857143
32,3.2414448,7.408163265306122,3.3274837,5.928571428571429
33,3.2432325,7.005102040816326,3.3299887,3.5714285714285716
34,3.244539,7.066326530612245,3.3276978,5.285714285714286
35,3.2350411,7.494897959183674,3.327465,6.071428571428571
36,3.2411847,7.3061224489795915,3.3289168,6.0
37,3.2419527,7.260204081632653,3.3261805,5.142857142857143
38,3.2304356,7.8520408163265305,3.3265207,5.285714285714286
39,3.2437947,7.239795918367347,3.3307784,4.5
40,3.2700605,6.239795918367347,3.3332956,3.5714285714285716
41,3.2765827,5.86734693877551,3.333053,3.5714285714285716
42,3.2790394,5.8061224489795915,3.3331015,3.5714285714285716
43,3.2795162,5.459183673469388,3.3337727,3.5714285714285716
44,3.2775598,5.954081632653061,3.3330877,3.5714285714285716
45,3.2828586,5.474489795918367,3.3334444,3.5714285714285716
46,3.2800195,5.744897959183674,3.3333423,3.5714285714285716
47,3.2793312,5.73469387755102,3.3337486,3.5714285714285716
48,3.2668688,6.489795918367347,3.331513,3.857142857142857
49,3.2435892,7.3520408163265305,3.3243966,6.642857142857143
