epoch,train_loss,train_acc,val_loss,val_acc
0,2.7080672,30.1794453507341,2.1026971,51.1126893939394
1,1.858252,56.2245106035889,1.5935183,59.7537878787879
2,1.4995651,62.2400081566069,1.357529,63.6837121212121
3,1.3112748,66.0481239804241,1.2190211,65.9327651515151
4,1.1986749,67.6641517128874,1.1265833,67.5662878787879
5,1.1179831,69.0660685154976,1.0614808,68.0397727272727
6,1.0587407,70.4679853181077,1.0134426,69.7679924242424
7,1.0139179,71.2071778140294,0.9759813,70.3361742424242
8,0.9775292,72.0585236541599,0.9500842,70.8570075757576
9,0.94682515,72.527528548124,0.9324008,71.780303030303
10,0.9190192,73.3075040783034,0.90616846,72.4195075757576
11,0.89610267,73.6694535073409,0.89594686,72.4905303030303
12,0.87736326,74.2608075040783,0.8874141,72.9876893939394
13,0.86405015,74.2710032626427,0.8627893,72.561553030303
14,0.8437751,75.1580342577488,0.85528535,72.9876893939394
15,0.83480215,75.2243066884176,0.8470228,72.9166666666667
16,0.8243564,75.6219412724307,0.84061295,73.0587121212121
17,0.81165177,75.5913539967374,0.833213,73.6268939393939
18,0.8011171,75.8360522022839,0.82650584,73.9109848484849
19,0.794435,76.305057096248,0.8219856,73.5558712121212
20,0.78329426,76.6160277324633,0.80767167,73.9109848484849
21,0.7735945,76.8148450244698,0.80406886,74.5738636363636
22,0.7657243,76.8097471451876,0.8011825,74.5501893939394
23,0.7581105,76.9524877650897,0.7971981,74.1003787878788
24,0.7519086,77.3144371941272,0.79551,74.5501893939394
25,0.74841046,77.2685562805873,0.7903978,74.7632575757576
26,0.73959535,77.6254078303426,0.7844421,74.3371212121212
27,0.73451024,77.6865823817292,0.78211987,75.1893939393939
28,0.7318016,77.8599102773246,0.7825281,75.2604166666667
29,0.72436064,77.9414763458401,0.78097284,74.6212121212121
30,0.7180374,78.1199021207178,0.7779052,75.2604166666667
31,0.7155318,78.0944127243067,0.77490026,74.6212121212121
32,0.71369356,78.0740212071778,0.77538824,75.2604166666667
33,0.70659053,78.405383360522,0.7685213,75
34,0.70367044,78.3595024469821,0.766677,75
35,0.70098203,78.3136215334421,0.7725576,75
36,0.69531786,78.4410685154976,0.76255774,75
37,0.6887921,78.8590946166395,0.7701356,74.905303030303
38,0.68924963,78.8896818923328,0.76479465,75.3314393939394
39,0.6831807,79.1241843393149,0.7617915,75.3551136363636
40,0.68094236,78.8896818923328,0.75954396,75.0710227272727
41,0.67463785,79.2720228384992,0.7632535,74.9289772727273
42,0.6725747,79.2822185970636,0.75566,74.7869318181818
43,0.6727336,79.1598694942904,0.75188977,74.7869318181818
44,0.6695536,79.4147634584013,0.7540544,75.1420454545455
45,0.6669432,79.2414355628059,0.75082713,75.8996212121212
46,0.6626917,79.4708401305057,0.74999315,75.6392045454546
47,0.6609342,79.5982871125612,0.755424,75.1420454545455
48,0.6597467,79.6186786296901,0.7534318,75.2840909090909
49,0.65634,79.6288743882545,0.7514587,75.8522727272727
50,0.6569311,79.5727977161501,0.7520719,75.1420454545455
51,0.6532958,79.8939641109299,0.75112456,74.9289772727273
52,0.6486428,79.6747553017944,0.7515119,75.2840909090909
53,0.64967895,79.944942903752,0.7476333,75.2840909090909
54,0.64591306,79.7869086460033,0.7509182,75
55,0.64800406,79.8633768352365,0.7504518,75.0710227272727
56,0.64222485,80.2610114192496,0.7455707,75.5681818181818
57,0.6368372,80.2100326264274,0.74182147,75.8522727272727
58,0.63949335,80.3221859706362,0.7473855,75.1420454545455
59,0.6329612,80.3068923327896,0.7476209,75.3551136363636
60,0.6365793,80.1335644371941,0.7422522,75.2840909090909
61,0.6290872,80.2966965742251,0.7435371,75.8522727272727
62,0.63022614,80.4241435562806,0.74564624,75.3551136363636
63,0.6334836,80.3017944535073,0.7367208,75.7102272727273
64,0.6259347,80.4700244698206,0.7446681,75.5681818181818
65,0.62291807,80.5923735725938,0.74135333,75.1183712121212
66,0.6229387,80.5159053833605,0.7438955,75.0710227272727
67,0.6201038,80.7860929853181,0.7437545,75.2130681818182
68,0.61799383,80.7453099510604,0.7355102,75.7102272727273
69,0.6183599,80.4751223491028,0.7411432,75.2840909090909
70,0.6184269,80.6994290375204,0.7422018,75.1420454545455
71,0.6154234,80.7096247960848,0.741562,75.4971590909091
72,0.6120799,80.8829526916803,0.7416398,75.7102272727273
73,0.6130642,80.6637438825449,0.7428312,74.7869318181818
74,0.6119755,80.8931484502447,0.7379421,76.3494318181818
75,0.61235803,80.714722675367,0.7343461,75.3551136363636
76,0.61015594,80.9798123980424,0.74200815,75.3551136363636
77,0.60745895,81.132748776509,0.7390228,75.4971590909091
78,0.6057234,81.0053017944535,0.7434929,75
79,0.6014177,81.1123572593801,0.7353878,76.2784090909091
80,0.6029662,80.9798123980424,0.7473054,74.9289772727273
81,0.60112643,81.0817699836868,0.73651963,75.2130681818182
82,0.600176,81.0205954323002,0.73733306,75.2840909090909
83,0.599575,81.1531402936378,0.74041975,75.1420454545455
84,0.6019367,81.2092169657423,0.740991,75.78125
85,0.6016003,80.8166802610114,0.73117137,75.7102272727273
86,0.60175776,81.3570554649266,0.73392385,75.5681818181818
87,0.5929634,81.3876427406199,0.73854023,75.2130681818182
88,0.592495,81.5507748776509,0.7327146,75.78125
89,0.5903699,81.3468597063622,0.7357255,75.2840909090909
90,0.5901418,81.5966557911909,0.74022937,75.4971590909091
91,0.59180975,81.4182300163132,0.7357438,75
92,0.5943249,81.132748776509,0.7345956,75.6392045454546
93,0.5882231,81.5456769983687,0.73942506,75.9232954545455
94,0.5842123,81.6782218597064,0.73218393,75.3551136363636
95,0.5833501,81.5354812398043,0.7386377,75.2840909090909
96,0.5861042,81.4335236541599,0.7389394,75.3551136363636
97,0.5837644,81.4284257748777,0.7292505,75.4971590909091
98,0.5841253,81.3774469820555,0.73972243,75.7102272727273
99,0.5839759,81.5966557911909,0.7433868,75.2840909090909
