epoch,train_loss,train_acc,val_loss,val_acc
0,3.135627,13.443107667210441,3.1613948,13.162878787878787
1,2.7258286,20.38132137030995,2.6739802,21.803977272727273
2,2.599402,22.950652528548122,2.2671432,31.13162878787879
3,2.5599227,24.112969004893966,2.980136,20.857007575757578
4,2.4875238,26.45799347471452,2.298401,33.45170454545455
5,2.4409819,27.36541598694943,2.1381283,33.40435606060606
6,2.4076371,28.4818515497553,2.4544818,32.12594696969697
7,2.343129,29.837887438825447,2.151777,36.83712121212121
8,2.29261,30.765701468189235,2.6580784,29.900568181818183
9,2.2424831,32.46839314845025,2.3587043,29.6875
10,2.2225108,33.51345840130506,1.8718481,43.41856060606061
11,2.1603,34.78283034257749,2.0887158,36.07954545454545
12,2.1335278,35.73103588907015,1.9016207,41.40625
13,2.0906692,36.14396411092985,1.8963004,42.803030303030305
14,2.0628505,37.83136215334421,1.7200687,44.365530303030305
15,2.0210257,38.61133768352365,1.8344603,44.31818181818182
16,2.0098236,38.5144779771615,1.7658676,46.07007575757576
17,1.981337,39.87051386623165,1.7256849,46.354166666666664
18,1.9313813,40.94616639477977,1.9331768,39.109848484848484
19,1.9155568,41.53752039151713,1.6333336,49.90530303030303
20,1.883802,42.45004078303426,1.7944933,45.50189393939394
21,1.8603396,42.669249592169656,1.8038863,45.95170454545455
22,1.8511609,43.09747145187602,1.6670387,49.92897727272727
23,1.7987479,44.866435562805876,1.6315875,49.24242424242424
24,1.7853701,45.37622349102773,1.5623506,49.47916666666667
25,1.7400309,46.701672104404565,1.8856543,46.16477272727273
26,1.735388,47.04323001631322,1.7403097,45.45454545454545
27,1.7070245,47.4765497553018,1.4234183,55.37405303030303
28,1.656993,48.88866231647635,1.4496557,53.38541666666667
29,1.6533422,48.89376019575857,1.6342826,49.31344696969697
30,1.6220572,49.474918433931485,1.4027141,56.51041666666667
31,1.6046007,50.16313213703099,1.39571,54.521780303030305
32,1.5678282,51.1521207177814,1.3829813,56.36837121212122
33,1.5420783,51.93209624796085,1.2838856,58.972537878787875
34,1.5145887,52.926182707993476,1.3715912,56.88920454545455
35,1.4954972,52.87520391517129,1.3510278,57.57575757575758
36,1.4601166,54.4147634584013,1.4062073,55.77651515151515
37,1.4476441,55.02141109298532,1.289562,60.08522727272727
38,1.4184812,55.37826264274062,1.3156891,59.209280303030305
39,1.3952833,56.28568515497553,1.2798034,58.85416666666667
40,1.3670957,57.17271615008156,1.2721891,60.345643939393945
41,1.3473841,57.677406199021206,1.4441394,55.75284090909091
42,1.3227131,58.442088091353995,1.1809689,62.35795454545455
43,1.295528,59.24755301794453,1.1631427,62.878787878787875
44,1.2814639,59.859298531810765,1.1935976,62.00284090909091
45,1.2521958,60.51182707993475,1.1039959,64.98579545454545
46,1.2385422,61.194942903752036,1.1993481,63.39962121212122
47,1.2143012,61.811786296900486,1.1583323,63.92045454545455
48,1.1962602,62.56627243066884,1.0530373,67.23484848484848
49,1.1905062,63.01488580750408,1.1018193,65.48295454545455
50,1.1669255,63.47879282218597,1.0519753,66.9034090909091
51,1.1438521,64.08544045676999,1.0596448,66.83238636363636
52,1.1289238,64.68699021207178,1.051656,67.32954545454545
53,1.1213149,64.69718597063621,1.0679318,66.26420454545455
54,1.1114006,64.76345840130506,1.0288628,67.54261363636364
55,1.1024064,65.11521207177815,1.0339257,67.96875
56,1.0983348,65.63519575856444,1.0337707,67.40056818181819
57,1.0914026,65.56382544861337,1.0326927,67.61363636363636
58,1.0981715,65.4057911908646,1.0304877,67.96875
59,1.0965456,65.5128466557912,1.0358417,67.75568181818181
